trp_prussian_arty_ai_pl|Dělostřelectvo (kanón)
trp_prussian_arty_alt_ai|Pruský dělostřelec
trp_prussian_arty_alt_ai_pl|Dělostřelectvo (houfnice)
trp_russian_partizan_ai|Ruský partyzán
trp_russian_partizan_ai_pl|Partyzáni
trp_russian_opol_ai|Ruská milice
trp_russian_opol_ai_pl|Řadová milice
trp_russian_infantry_ai|Ruská řadová pěchota
trp_russian_infantry_ai_pl|Řadová pěchota
trp_russian_grenadier_ai|Ruský granátník
trp_russian_grenadier_ai_pl|Granátníci
trp_russian_foot_guard_ai|Ruská pěší garda
trp_russian_foot_guard_ai_pl|Pěší garda
trp_russian_infantry_rifle_ai|Ruský myslivec
trp_russian_infantry_rifle_ai_pl|Myslivci
trp_russian_hussar_ai|Ruský husar
trp_russian_hussar_ai_pl|Husaři
trp_russian_uhlan_ai|Ruský hulán
trp_russian_uhlan_ai_pl|Huláni
trp_russian_cossack_ai|Ruský kozák
trp_russian_cossack_ai_pl|Kozáci
trp_russian_dragoon_ai|Ruští dragouni
trp_russian_dragoon_ai_pl|Dragouni
trp_russian_horse_guard_ai|Ruská jízdní garda
trp_russian_horse_guard_ai_pl|Jízdní garda
trp_russian_arty_ai|Ruský dělostřelec
trp_russian_arty_ai_pl|Dělostřelectvo (kanón)
trp_russian_arty_alt_ai|Ruský dělostřelec
trp_russian_arty_alt_ai_pl|Dělostřelectvo (houfnice)
trp_austrian_infantry_ai|Rakouská řadová pěchota
trp_austrian_infantry_ai_pl|Řadová pěchota
trp_austrian_infantry2_ai|Uherská řadová pěchota
trp_austrian_infantry2_ai_pl|Řadová pěchota
trp_austrian_grenzer_ai|Rakouský hraničář
trp_austrian_grenzer_ai_pl|Hraničáři
trp_austrian_grenadier_ai|Uherský granátník
trp_austrian_grenadier_ai_pl|Granátníci
trp_austrian_infantry_rifle_ai|Rakouský myslivec
trp_austrian_infantry_rifle_ai_pl|Myslivci
trp_austrian_hussar_ai|Rakouský husar
trp_austrian_hussar_ai_pl|Husaři
trp_austrian_uhlan_ai|Rakouský hulán
trp_austrian_uhlan_ai_pl|Huláni
trp_austrian_light_horse_ai|Rakouský švališér
trp_austrian_light_horse_ai_pl|Švališéři
trp_austrian_dragoon_ai|Rakouský dragoun
trp_austrian_dragoon_ai_pl|Dragouni
trp_austrian_cuirassier_ai|Rakouský kyrysník
trp_austrian_cuirassier_ai_pl|Kyrysníci
trp_austrian_arty_ai|Rakouský dělostřelec
trp_austrian_arty_ai_pl|Dělostřelectvo (kanón)
trp_austrian_arty_alt_ai|Rakouský dělostřelec
trp_austrian_arty_alt_ai_pl|Dělostřelectvo (houfnice)
trp_rhine_infantry_bavaria_ai|Bavorská pěchota
trp_rhine_infantry_bavaria_ai_pl|Bavorská pěchota
trp_rhine_infantry_wurttemberg_ai|Wurttemberská pěchota
trp_rhine_infantry_wurttemberg_ai_pl|Wurttemberská pěchota
trp_rhine_infantry_saxony_ai|Saská pěchota
trp_rhine_infantry_saxony_ai_pl|Saská pěchota
trp_rhine_infantry_wurttemberg2_ai|Wurttemberští granátníci
trp_rhine_infantry_wurttemberg2_ai_pl|Wurttemberští granátníci
trp_rhine_grenadier_guard_ai|Westfálská granátnická garda
trp_rhine_grenadier_guard_ai_pl|Granátnická garda
trp_rhine_light_infantry_hessen_ai|Hesská lehká pěchota
trp_rhine_light_infantry_hessen_ai_pl|Lehká pěchota
trp_rhine_light_infantry_bavaria_ai|Bavorští střelci
trp_rhine_light_infantry_bavaria_ai_pl|Střelci
trp_rhine_mounted_jaeger_ai|Nassauští jízdní myslivci
trp_rhine_mounted_jaeger_ai_pl|Jízdní myslivci
trp_rhine_uhlan_ai|Sasští huláni
trp_rhine_uhlan_ai_pl|Huláni
trp_rhine_light_dragoon_ai|Bádenští lehcí dragouni
trp_rhine_light_dragoon_ai_pl|Lehcí dragouni
trp_rhine_cuirassier_ai|Westfálští kyrysníci
trp_rhine_cuirassier_ai_pl|Kyrysníci
trp_rhine_garde_du_corps_ai|Saská jezdecká garda
trp_rhine_garde_du_corps_ai_pl|Jezdecká garda
trp_rhine_arty_ai|Bavorský dělostřelec
trp_rhine_arty_ai_pl|Dělostřelectvo (kanón)
trp_rhine_arty_alt_ai|Bavorský dělostřelec
trp_rhine_arty_alt_ai_pl|Dělostřelectvo (houfnice)
trp_british_infantry_nco|33. pěší pluk
trp_british_infantry_nco_pl|Podporučík
trp_british_infantry_officer|33. pěší pluk
trp_british_infantry_officer_pl|Důstojník
trp_british_infantry_drum|33. pěší pluk
trp_british_infantry_drum_pl|Bubeník
trp_british_infantry_flute|33. pěší pluk
trp_british_infantry_flute_pl|Pištec
trp_british_infantry2|5. řadový pluk německé královské legie
trp_british_infantry2_pl|Řadová pěchota
trp_british_infantry2_nco|5. řadový pluk německé královské legie
trp_british_infantry2_nco_pl|Podporučík
trp_british_infantry2_officer|5. řadový pluk německé královské legie
trp_british_infantry2_officer_pl|Důstojník
trp_british_infantry2_drum|5. řadový pluk německé královské legie
trp_british_infantry2_drum_pl|Bubeník
trp_british_infantry2_flute|5. řadový pluk německé královské legie
trp_british_infantry2_flute_pl|Pištec
trp_british_highlander|42. pěší pluk (Černá hlídka)
trp_british_highlander_pl|Řadová pěchota
trp_british_highlander_nco|42. skotský pěší pluk
trp_british_highlander_nco_pl|Podporučík
trp_british_highlander_officer|42. skotský pěší pluk
trp_british_highlander_officer_pl|Důstojník
trp_british_highlander_drum|42. skotský pěší pluk
trp_british_highlander_drum_pl|Bubeník
trp_british_highlander_pipes|42. skotský pěší pluk
trp_british_highlander_pipes_pl|Dudák
trp_british_foot_guard|Pěší gardový pluk Coldstream
trp_british_foot_guard_pl|Pěší garda
trp_british_foot_guard_nco|2. pěší gardový pluk (Coldstream)
trp_british_foot_guard_nco_pl|Podporučík
trp_british_foot_guard_officer|2. pěší gardový pluk (Coldstream)
trp_british_foot_guard_officer_pl|Důstojník
trp_british_foot_guard_drum|2. pěší gardový pluk (Coldstream)
trp_british_foot_guard_drum_pl|Bubeník
trp_british_foot_guard_flute|2. pěší gardový pluk (Coldstream)
trp_british_foot_guard_flute_pl|Pištec
trp_british_light_infantry|51. (2. Yorkshirský západoridingský) pěší pluk
trp_british_light_infantry_pl|Lehká pěchota
trp_british_light_infantry_nco|51. pěší pluk
trp_british_light_infantry_nco_pl|Podporučík
trp_british_light_infantry_officer|51. pěší pluk
trp_british_light_infantry_officer_pl|Důstojník
trp_british_light_infantry_horn|51. pěší pluk
trp_british_light_infantry_horn_pl|Hornista
trp_british_rifle|95. pěší pluk (střelecký)
trp_british_rifle_pl|Střelec
trp_british_rifle_nco|95. pěší střelecký pluk
trp_british_rifle_nco_pl|Četař
trp_british_rifle_officer|95. pěší střelecký pluk
trp_british_rifle_officer_pl|Důstojník
trp_british_rifle_horn|95. pěší střelecký pluk
trp_british_rifle_horn_pl|Hornista
trp_british_hussar|1. husarský KGL
trp_british_hussar_pl|Husar
trp_british_hussar_nco|1. husarský KGL
trp_british_hussar_nco_pl|Četař
trp_british_hussar_officer|1. husarský KGL
trp_british_hussar_officer_pl|Důstojník
trp_british_hussar_bugle|1. husarský KGL
trp_british_hussar_bugle_pl|Trubač
trp_british_light_dragoon|23. pluk lehkých dragounů
trp_british_light_dragoon_pl|Lehká jízda
trp_british_light_dragoon_nco|23. pluk lehkých dragounů
trp_british_light_dragoon_nco_pl|Četař
trp_british_light_dragoon_officer|23. pluk lehkých dragounů
trp_british_light_dragoon_officer_pl|Důstojník
trp_british_light_dragoon_bugle|23. pluk lehkých dragounů
trp_british_light_dragoon_bugle_pl|Trubač
trp_british_dragoon|6. dragounský pluk (Inniskilling)
trp_british_dragoon_pl|Těžká jízda
trp_british_dragoon_nco|6. dragounský pluk (Inniskilling)
trp_british_dragoon_nco_pl|Četař
trp_british_dragoon_officer|6. dragounský pluk (Inniskilling)
trp_british_dragoon_officer_pl|Důstojník
trp_british_dragoon_bugle|6. dragounský pluk (Inniskilling)
trp_british_dragoon_bugle_pl|Trubač
trp_british_horseguard|Královská jízdní garda Blue
trp_british_horseguard_pl|Těžká jízda
trp_british_horseguard_nco|Královská jízdní garda Blue
trp_british_horseguard_nco_pl|Četař
trp_british_horseguard_officer|Královská jízdní garda Blue
trp_british_horseguard_officer_pl|Důstojník
trp_british_horseguard_bugle|Královská jízdní garda Blue
trp_british_horseguard_bugle_pl|Trubač
trp_british_arty|Královské pěší dělostřelectvo
trp_british_arty_pl|Dělostřelec
trp_british_arty_guard|Dělostřelecká garda
trp_british_arty_guard_pl|Dělostřelecká garda
trp_british_arty_nco|Královské pěší dělostřelectvo
trp_british_arty_nco_pl|Obsluha děla
trp_british_arty_officer|Královské pěší dělostřelectvo
trp_british_arty_officer_pl|Důstojník
trp_british_rocket|2. raketový oddíl
trp_british_rocket_pl|Raketové dělostřelectvo
trp_british_medic|Chirurg
trp_british_medic_pl|Chirurg
trp_british_sapper|Sapér
trp_british_sapper_pl|Ženista
trp_british_ship|Posádka lodi
trp_british_ship_pl|Pěchota
trp_british_ship_cannon|Posádka lodi
trp_british_ship_cannon_pl|Námořní dělostřelectvo
trp_british_ship_marine|Posádka lodi
trp_british_ship_marine_pl|Mariňáci, 1. pluk - královští mariňáci
trp_british_ship_captain|Posádka lodi
trp_british_ship_captain_pl|Námořní kapitán, HMS Neptune
trp_wellington|Arthur Wellesley, vévoda z Wellingtonu
trp_wellington_pl|Komandér
trp_french_infantry|45e Regiment d'Infanterie de ligne
trp_french_infantry_pl|Řadová pěchota
trp_french_infantry_nco|45e Regiment d'Infanterie de ligne
trp_french_infantry_nco_pl|Orlonoš
trp_french_infantry_officer|45e Regiment d'Infanterie de ligne
trp_french_infantry_officer_pl|Důstojník
trp_french_infantry_drum|45e Regiment d'Infanterie de ligne
trp_french_infantry_drum_pl|Bubeník
trp_french_infantry_flute|45e Regiment d'Infanterie de ligne
trp_french_infantry_flute_pl|Pištec
trp_french_infantry2|84e Regiment d'Infanterie de ligne
trp_french_infantry2_pl|Řadová pěchota
trp_french_infantry2_nco|84e Regiment d'Infanterie de ligne
trp_french_infantry2_nco_pl|Orlonoš
trp_french_infantry2_officer|84e Regiment d'Infanterie de ligne
trp_french_infantry2_officer_pl|Důstojník
trp_french_infantry2_drum|84e Regiment d'Infanterie de ligne
trp_french_infantry2_drum_pl|Bubeník
trp_french_infantry2_flute|84e Regiment d'Infanterie de ligne
trp_french_infantry2_flute_pl|Pištec
trp_french_infantry_vistula|Viselská legie
trp_french_infantry_vistula_pl|Řadová pěchota
trp_french_infantry_vistula_colours|Viselská legie
trp_french_infantry_vistula_colours_pl|Orlonoš
trp_french_infantry_vistula_officer|Viselská legie
trp_french_infantry_vistula_officer_pl|Důstojník
trp_french_infantry_vistula_drum|Viselská legie
trp_french_infantry_vistula_drum_pl|Bubeník
trp_french_infantry_vistula_flute|Viselská legie
trp_french_infantry_vistula_flute_pl|Pištec
trp_french_old_guard|1er Regiment de Grenadier de la Garde Imperiale
trp_french_old_guard_pl|Pěší garda
trp_french_old_guard_nco|1er Regiment de Grenadier de la Garde Imperiale
trp_french_old_guard_nco_pl|Orlonoš
trp_french_old_guard_officer|1er Regiment de Grenadier de la Garde Imperiale
trp_french_old_guard_officer_pl|Důstojník
trp_french_old_guard_drum|1er Regiment de Grenadier de la Garde Imperiale
trp_french_old_guard_drum_pl|Bubeník
trp_french_old_guard_flute|1er Regiment de Grenadier de la Garde Imperiale
trp_french_old_guard_flute_pl|Pištec
trp_french_voltigeur|15eme Regiment d'Infanterie Legere
trp_french_voltigeur_pl|Lehká pěchota
trp_french_voltigeur_colours|15eme Regiment d'Infanterie Legere
trp_french_voltigeur_colours_pl|Orlonoš
trp_french_voltigeur_officer|15eme Regiment d'Infanterie Legere
trp_french_voltigeur_officer_pl|Důstojník
trp_french_voltigeur_horn|15eme Regiment d'Infanterie Legere
trp_french_voltigeur_horn_pl|Hornista
trp_french_hussar|2e Regiment de Husards
trp_french_hussar_pl|Husar
trp_french_hussar_nco|2e Regiment de Husards
trp_french_hussar_nco_pl|Orlonoš
trp_french_hussar_officer|2e Regiment de Husards
trp_french_hussar_officer_pl|Důstojník
trp_french_hussar_trumpet|2e Regiment de Husards
trp_french_hussar_trumpet_pl|Trubač
trp_french_lancer|Regiment de Chevau-Legers Lanciers de la Garde
trp_french_lancer_pl|Kopiník
trp_french_lancer_nco|Regiment de Chevau-Legers Lanciers de la Garde
trp_french_lancer_nco_pl|Orlonoš
trp_french_lancer_officer|Regiment de Chevau-Legers Lanciers de la Garde
trp_french_lancer_officer_pl|Důstojník
trp_french_lancer_trumpet|Regiment de Chevau-Legers Lanciers de la Garde
trp_french_lancer_trumpet_pl|Trubač
trp_french_dragoon|Regiment de Dragons de l'Imperatrice
trp_french_dragoon_pl|Dragoun
trp_french_dragoon_nco|Regiment de Dragons de l'Imperatrice
trp_french_dragoon_nco_pl|Orlonoš
trp_french_dragoon_officer|Regiment de Dragons de l'Imperatrice
trp_french_dragoon_officer_pl|Důstojník
trp_french_dragoon_trumpet|Regiment de Dragons de l'Imperatrice
trp_french_dragoon_trumpet_pl|Trubač
trp_french_cuirassier|9eme Regiment de Cuirassiers
trp_french_cuirassier_pl|Kyrysník
trp_french_cuirassier_nco|Kyrysníci
trp_french_cuirassier_nco_pl|Orlonoš
trp_french_cuirassier_officer|Kyrysníci
trp_french_cuirassier_officer_pl|Důstojník
trp_french_cuirassier_trumpet|Kyrysníci
trp_french_cuirassier_trumpet_pl|Trubač
trp_french_carabineer|1er Regiment de Carabineers
trp_french_carabineer_pl|Karabiník
trp_french_carabineer_nco|Karabiníci
trp_french_carabineer_nco_pl|Orlonoš
trp_french_carabineer_officer|Karabiníci
trp_french_carabineer_officer_pl|Důstojník
trp_french_carabineer_trumpet|Karabiníci
trp_french_carabineer_trumpet_pl|Trubač
trp_french_grenadier_a_cheval|Regiment de Grenadiers a Cheval de la Garde
trp_french_grenadier_a_cheval_pl|Těžká jízda
trp_french_grenadier_a_cheval_nco|Regiment de Grenadiers a Cheval de la Garde
trp_french_grenadier_a_cheval_nco_pl|Orlonoš
trp_french_grenadier_a_cheval_officer|Regiment de Grenadiers a Cheval de la Garde
trp_french_grenadier_a_cheval_officer_pl|Důstojník
trp_french_grenadier_a_cheval_trumpet|Regiment de Grenadiers a Cheval de la Garde
trp_french_grenadier_a_cheval_trumpet_pl|Trubač
trp_french_arty|L'Artillerie
trp_french_arty_pl|Dělostřelec
trp_french_arty_guard|Dělostřelecká garda
trp_french_arty_guard_pl|Dělostřelecká garda
trp_french_arty_nco|L'Artillerie
trp_french_arty_nco_pl|Obsluha děla
trp_french_arty_officer|L'Artillerie
trp_french_arty_officer_pl|Důstojník
trp_french_medic|Medecin de 2e classe
trp_french_medic_pl|Chirurg
trp_french_sapper|Sapér
trp_french_sapper_pl|Ženista
trp_french_ship|Posádka lodi
trp_french_ship_pl|Pěchota
trp_french_ship_cannon|Posádka lodi
trp_french_ship_cannon_pl|L'Artillerie Navale
trp_french_ship_marine|Posádka lodi
trp_french_ship_marine_pl|Námořnictvo, 24e Bataillon des Equipages
trp_french_ship_captain|Posádka lodi
trp_french_ship_captain_pl|Capitaine de Vaisseau, Intrepide
trp_napoleon|L'Empereur Napoleon Bonaparte
trp_napoleon_pl|Komandér
trp_prussian_infantry|8. Brandenburgische Infanterie-Regiment
trp_prussian_infantry_pl|Řadová pěchota
trp_prussian_infantry_nco|8. pěší pluk
trp_prussian_infantry_nco_pl|Praporečník
trp_prussian_infantry_officer|8. pěší pluk
trp_prussian_infantry_officer_pl|Důstojník
trp_prussian_infantry_drum|8. pěší pluk
trp_prussian_infantry_drum_pl|Bubeník
trp_prussian_infantry_flute|8. pěší pluk
trp_prussian_infantry_flute_pl|Pištec
trp_prussian_infantry2|23. Rheinische Infanterie-Regiment
trp_prussian_infantry2_pl|Řadová pěchota
trp_prussian_infantry2_nco|23. Rheinische Infanterie-Regiment
trp_prussian_infantry2_nco_pl|Praporečník
trp_prussian_infantry2_officer|23. Rheinische Infanterie-Regiment
trp_prussian_infantry2_officer_pl|Důstojník
trp_prussian_infantry2_drum|23. Rheinische Infanterie-Regiment
trp_prussian_infantry2_drum_pl|Bubeník
trp_prussian_infantry2_flute|23. Rheinische Infanterie-Regiment
trp_prussian_infantry2_flute_pl|Pištec
trp_prussian_infantry_kurmark|3. Kurmarkische Landwehr-Regiment
trp_prussian_infantry_kurmark_pl|Řadová pěchota
trp_prussian_infantry_kurmark_nco|3. Kurmark Landwehr
trp_prussian_infantry_kurmark_nco_pl|Praporečník
trp_prussian_infantry_kurmark_officer|3. Kurmark Landwehr
trp_prussian_infantry_kurmark_officer_pl|Důstojník
trp_prussian_infantry_kurmark_drum|3. Kurmark Landwehr
trp_prussian_infantry_kurmark_drum_pl|Bubeník
trp_prussian_infantry_kurmark_flute|3. Kurmark Landwehr
trp_prussian_infantry_kurmark_flute_pl|Pištec
trp_prussian_infantry_freikorps|Lutzowsches Freikorps
trp_prussian_infantry_freikorps_pl|Řadová pěchota
trp_prussian_infantry_freikorps_nco|Lutzowsches Freikorps
trp_prussian_infantry_freikorps_nco_pl|Praporečník
trp_prussian_infantry_freikorps_officer|Lutzowsches Freikorps
trp_prussian_infantry_freikorps_officer_pl|Důstojník
trp_prussian_infantry_freikorps_drum|Lutzowsches Freikorps
trp_prussian_infantry_freikorps_drum_pl|Bubeník
trp_prussian_infantry_freikorps_flute|Lutzowsches Freikorps
trp_prussian_infantry_freikorps_flute_pl|Pištec
trp_prussian_infantry_15|1. Garde-Regiment zu Fuss
trp_prussian_infantry_15_pl|Pěší garda
trp_prussian_infantry_15_nco|1. Garde-Regiment zu Fuss
trp_prussian_infantry_15_nco_pl|Praporečník
trp_prussian_infantry_15_officer|1. Garde-Regiment zu Fuss
trp_prussian_infantry_15_officer_pl|Důstojník
trp_prussian_infantry_15_drum|1. Garde-Regiment zu Fuss
trp_prussian_infantry_15_drum_pl|Bubeník
trp_prussian_infantry_15_flute|1. Garde-Regiment zu Fuss
trp_prussian_infantry_15_flute_pl|Pištec
trp_prussian_infantry_rifle|Schlesische Schutzen
trp_prussian_infantry_rifle_pl|Střelec
trp_prussian_infantry_rifle_nco|Schlesische Jäger
trp_prussian_infantry_rifle_nco_pl|Četař
trp_prussian_infantry_rifle_officer|Schlesische Jäger
trp_prussian_infantry_rifle_officer_pl|Důstojník
trp_prussian_infantry_rifle_horn|Schlesische Jäger
trp_prussian_infantry_rifle_horn_pl|Hornista
trp_prussian_dragoon|6. Neumarkische Dragoner
trp_prussian_dragoon_pl|Dragoun
trp_prussian_dragoon_nco|6. Dragoner Regiment
trp_prussian_dragoon_nco_pl|Četař
trp_prussian_dragoon_officer|6. Dragoner Regiment
trp_prussian_dragoon_officer_pl|Důstojník
trp_prussian_dragoon_trumpet|6. Dragoner Regiment
trp_prussian_dragoon_trumpet_pl|Trubač
trp_prussian_hussar|1. Leib-Husaren-Regiment (Totenkopfhusaren)
trp_prussian_hussar_pl|Husar
trp_prussian_hussar_nco|Husarský pluk Umrlčí lebky
trp_prussian_hussar_nco_pl|Četař
trp_prussian_hussar_officer|Husarský pluk Umrlčí lebky
trp_prussian_hussar_officer_pl|Důstojník
trp_prussian_hussar_trumpet|Husarský pluk Umrlčí lebky
trp_prussian_hussar_trumpet_pl|Trubač
trp_prussian_landwehr_cav|Westfalische Landwehrkavallerie
trp_prussian_landwehr_cav_pl|Kopiník
trp_prussian_landwehr_cav_nco|Westfalische Landwehrkavallerie
trp_prussian_landwehr_cav_nco_pl|Četař
trp_prussian_landwehr_cav_officer|Westfalische Landwehrkavallerie
trp_prussian_landwehr_cav_officer_pl|Důstojník
trp_prussian_landwehr_cav_trumpet|Westfalische Landwehrkavallerie
trp_prussian_landwehr_cav_trumpet_pl|Trubač
trp_prussian_cuirassier|3. Brandenburgische Kurassier Regiment
trp_prussian_cuirassier_pl|Těžká jízda
trp_prussian_cuirassier_nco|3. Brandenburgische Kurassier Regiment
trp_prussian_cuirassier_nco_pl|Četař
trp_prussian_cuirassier_officer|3. Brandenburgische Kurassier Regiment
trp_prussian_cuirassier_officer_pl|Důstojník
trp_prussian_cuirassier_trumpet|3. Brandenburgische Kurassier Regiment
trp_prussian_cuirassier_trumpet_pl|Trubač
trp_prussian_arty|36. Regiment der Fussartillerie
trp_prussian_arty_pl|Dělostřelec
trp_prussian_arty_guard|Dělostřelecká garda
trp_prussian_arty_guard_pl|Dělostřelecká garda
trp_prussian_arty_nco|36. Regiment der Fussartillerie
trp_prussian_arty_nco_pl|Obsluha děla
trp_prussian_arty_officer|36. Regiment der Fussartillerie
trp_prussian_arty_officer_pl|Důstojník
trp_prussian_medic|Sanitaeter
trp_prussian_medic_pl|Chirurg
trp_prussian_sapper|4. Mansfelder Pionierskorps
trp_prussian_sapper_pl|Ženista
trp_prussian_blucher|Polní maršál Gebhard von Blucher
trp_prussian_blucher_pl|Komandér
trp_russian_partizan|Partyzáni
trp_russian_partizan_pl|Partyzánští bojovníci
trp_russian_opol|Sankt-petěrburskéopolčenije
trp_russian_opol_pl|Řadová milice
trp_russian_opol_nco|Sankt-petěrburskéopolčenije
trp_russian_opol_nco_pl|Praporečník
trp_russian_opol_officer|Sankt-petěrburskéopolčenije
trp_russian_opol_officer_pl|Důstojník
trp_russian_infantry|Sibiřský pěchotní pluk
trp_russian_infantry_pl|Řadová pěchota
trp_russian_infantry_nco|Sibiřský pěchotní pluk
trp_russian_infantry_nco_pl|Praporečník
trp_russian_infantry_officer|Sibiřský pěchotní pluk
trp_russian_infantry_officer_pl|Důstojník
trp_russian_infantry_drum|Sibiřský pěchotní pluk
trp_russian_infantry_drum_pl|Bubeník
trp_russian_infantry_flute|Sibiřský pěchotní pluk
trp_russian_infantry_flute_pl|Pištec
trp_russian_grenadier|Pavlovský granátnický pluk
trp_russian_grenadier_pl|Řadová pěchota
trp_russian_grenadier_nco|Pavlovský granátnický pluk
trp_russian_grenadier_nco_pl|Praporečník
trp_russian_grenadier_officer|Pavlovský granátnický pluk
trp_russian_grenadier_officer_pl|Důstojník
trp_russian_grenadier_drum|Pavlovský granátnický pluk
trp_russian_grenadier_drum_pl|Bubeník
trp_russian_grenadier_flute|Pavlovský granátnický pluk
trp_russian_grenadier_flute_pl|Pištec
trp_russian_foot_guard|Lejb-Gvardii Preobraženskij Polk
trp_russian_foot_guard_pl|Pěší garda
trp_russian_foot_guard_nco|Preobraženský gardový pluk
trp_russian_foot_guard_nco_pl|Praporečník
trp_russian_foot_guard_officer|Preobraženský gardový pluk
trp_russian_foot_guard_officer_pl|Důstojník
trp_russian_foot_guard_drum|Preobraženský gardový pluk
trp_russian_foot_guard_drum_pl|Bubeník
trp_russian_foot_guard_flute|Preobraženský gardový pluk
trp_russian_foot_guard_flute_pl|Pištec
trp_russian_infantry_rifle|21-j Jegerskij Polk
trp_russian_infantry_rifle_pl|Střelec
trp_russian_infantry_rifle_nco|21. myslivecký pluk
trp_russian_infantry_rifle_nco_pl|Četař
trp_russian_infantry_rifle_officer|21. myslivecký pluk
trp_russian_infantry_rifle_officer_pl|Důstojník
trp_russian_infantry_rifle_horn|21. myslivecký pluk
trp_russian_infantry_rifle_horn_pl|Hornista
trp_russian_hussar|Sumskoj Gusarskij Polk
trp_russian_hussar_pl|Husar
trp_russian_hussar_nco|Sumský husarský pluk
trp_russian_hussar_nco_pl|Praporečník
